the_transaction_id,store,customer_id,date_order,quantity_item_on_bill,total_bill_amount
7198,2,5585,25/01/2022,3,61.6
7199,2,177,25/01/2022,1,151.2
7200,2,5507,25/01/2022,1,23.2
7201,2,2695,25/01/2022,4,38.4
7202,2,1202,25/01/2022,3,74.4
7203,2,1097,25/01/2022,19,444.8
7204,2,1407,25/01/2022,2,150.4
7205,2,5127,25/01/2022,-3,-106.4
7206,2,1079,25/01/2022,5,80.8
7207,2,5507,25/01/2022,1,31.2
7208,2,881,25/01/2022,15,523.2
7209,2,3355,26/01/2022,2,33.6
7210,2,30,26/01/2022,1,15.2
7211,2,2396,26/01/2022,6,124.8
7212,2,1740,26/01/2022,2,78.4
7213,2,1094,26/01/2022,6,80
7214,2,5787,26/01/2022,2,54.4
7215,2,4153,27/01/2022,3,261.6
7216,2,173,27/01/2022,1,31.2
7217,2,1144,27/01/2022,1,55.2
7218,2,2156,27/01/2022,14,432
7219,2,3544,27/01/2022,0,0
7220,2,339,27/01/2022,12,705.6
7221,2,1209,27/01/2022,7,84
7222,2,1621,27/01/2022,1,20
7223,2,64,28/01/2022,2,75.2
7224,2,5972,28/01/2022,7,108.8
7225,2,5478,28/01/2022,2,96.8
7226,2,3531,28/01/2022,1,9.6
7227,2,2999,28/01/2022,3,50.4
7228,2,2986,28/01/2022,6,129.6
7229,2,1022,28/01/2022,7,84
7230,2,5958,29/01/2022,3,80
7231,2,5503,29/01/2022,3,29.6
7232,2,3260,29/01/2022,8,662.4
7233,2,116,29/01/2022,2,56.8
7234,2,3309,29/01/2022,9,234.4
7235,2,820,29/01/2022,1,31.2
7236,2,3231,29/01/2022,9,265.6
7237,2,4967,29/01/2022,2,254.4
7238,2,6269,29/01/2022,17,542.4
7239,2,6288,29/01/2022,5,194.4
7240,2,4790,29/01/2022,3,50.4
7241,2,1778,29/01/2022,12,718.4
7242,2,1039,29/01/2022,14,307.2
7243,2,2404,29/01/2022,7,180
7244,2,3716,29/01/2022,6,288
7245,2,633,29/01/2022,2,51.2
7246,2,904,30/01/2022,4,310.4
7247,2,1621,30/01/2022,1,36
7248,2,3377,30/01/2022,5,117.6
7249,2,5303,30/01/2022,1,12
7250,2,6545,30/01/2022,11,188
7251,2,6567,30/01/2022,2,62.4
7252,2,2270,30/01/2022,9,319.2
7253,2,1729,30/01/2022,6,143.2
7254,2,1546,30/01/2022,2,43.2
7255,2,2978,30/01/2022,5,226.4
7256,2,6606,30/01/2022,12,278.4
7257,2,698,30/01/2022,2,230.4
7258,2,1850,30/01/2022,8,224.8
7259,2,6650,30/01/2022,6,75.2
7260,2,6676,30/01/2022,7,204
7261,2,1621,30/01/2022,1,9.6
7262,2,1775,30/01/2022,7,196.8
7263,2,1910,30/01/2022,3,48
7264,2,6730,30/01/2022,2,67.2
7265,2,3164,30/01/2022,1,20
7266,2,5467,30/01/2022,6,95.2
7267,2,1146,30/01/2022,4,59.2
7268,2,4687,30/01/2022,6,189.6
7269,2,1621,31/01/2022,4,244.8
7270,2,6792,31/01/2022,7,160
7271,2,4074,31/01/2022,2,38.4
7272,2,119,31/01/2022,12,494.4
7273,2,440,31/01/2022,7,384.8
7274,2,6870,31/01/2022,9,204
7275,2,3047,31/01/2022,4,43.2
7276,2,5414,31/01/2022,1,7.2
7277,2,6903,31/01/2022,1,71.2
7278,2,4081,31/01/2022,3,133.6
7279,2,912,31/01/2022,6,121.6
7280,2,6913,31/01/2022,4,153.6
7281,2,2884,31/01/2022,3,35.2
7282,2,4836,31/01/2022,7,212
7283,2,2841,31/01/2022,3,173.6
7284,2,4593,31/01/2022,4,67.2
7285,2,5507,31/01/2022,1,4
7286,2,4784,31/01/2022,7,115.2
7287,2,3333,31/01/2022,12,581.6
7288,2,3853,31/01/2022,1,36
7289,2,5199,31/01/2022,1,15.2
7290,2,1091,31/01/2022,1,8
7291,2,1304,31/01/2022,5,114.4
7292,2,3038,01/02/2022,8,240
7293,2,7055,01/02/2022,10,278.4
7294,2,2591,01/02/2022,3,114.4
7295,2,3032,01/02/2022,0,0
7296,2,5355,01/02/2022,10,292.8
7297,2,7125,01/02/2022,4,129.6
7298,2,930,01/02/2022,2,21.6
7299,2,3888,01/02/2022,9,468
7300,2,3777,01/02/2022,1,31.2
7301,2,7192,01/02/2022,1,28
7302,2,4701,01/02/2022,3,82.4
7303,2,2117,01/02/2022,4,188.8
7304,2,3051,01/02/2022,4,72
7305,2,381,02/02/2022,4,102.4
7306,2,2582,02/02/2022,8,803.2
7307,2,4389,02/02/2022,5,128.8
7308,2,6663,02/02/2022,1,15.2
7309,2,1264,02/02/2022,0,0
7310,2,1492,02/02/2022,7,164.8
7311,2,7403,02/02/2022,6,99.2
7312,2,1763,02/02/2022,2,20
7313,2,7417,02/02/2022,3,53.6
7314,2,506,02/02/2022,3,58.4
7315,2,2781,02/02/2022,7,200.8
7316,2,1621,02/02/2022,1,7.2
7317,2,7465,02/02/2022,13,171.2
7318,2,7500,02/02/2022,3,50.4
7319,2,7519,03/02/2022,5,64.8
7320,2,1621,03/02/2022,2,24
7321,2,1145,03/02/2022,2,35.2
7322,2,7574,03/02/2022,2,94.4
7323,2,2774,03/02/2022,7,412
7324,2,2520,03/02/2022,1,71.2
7325,2,7598,03/02/2022,1,23.2
7326,2,7610,03/02/2022,1,36
7327,2,48,03/02/2022,4,230.4
7328,2,2602,03/02/2022,9,344
7329,2,4152,03/02/2022,7,132
7330,2,1380,04/02/2022,1,43.2
7331,2,5427,04/02/2022,1,39.2
7332,2,4342,04/02/2022,3,93.6
7333,2,2605,04/02/2022,5,212
7334,2,3736,04/02/2022,2,102.4
7335,2,607,04/02/2022,6,227.2
7336,2,3244,25/01/2022,6,100.8
7337,2,5546,25/01/2022,4,177.6
7338,2,3760,25/01/2022,2,51.2
7339,2,5577,25/01/2022,2,35.2
7340,2,4843,25/01/2022,1,55.2
7341,2,5584,25/01/2022,1,71.2
7342,2,5026,25/01/2022,4,76.8
7343,2,5633,25/01/2022,3,137.6
7344,2,5636,25/01/2022,2,126.4
7345,2,1987,25/01/2022,5,160
7346,2,518,25/01/2022,9,240
7347,2,2141,26/01/2022,1,-47.2
7348,2,4634,26/01/2022,2,51.2
7349,2,961,26/01/2022,1,15.2
7350,2,2989,26/01/2022,4,113.6
7351,2,3010,26/01/2022,2,54.4
7352,2,5736,26/01/2022,5,63.2
7353,2,1164,26/01/2022,5,123.2
7354,2,5494,26/01/2022,12,300
7355,2,3867,26/01/2022,1,15.2
7356,2,760,26/01/2022,5,109.6
7357,2,1248,26/01/2022,2,13.6
7358,2,19,26/01/2022,4,84.8
7359,2,5810,27/01/2022,3,127.2
7360,2,4343,27/01/2022,6,186.4
7361,2,2508,27/01/2022,1,15.2
7362,2,1339,27/01/2022,3,87.2
7363,2,1159,27/01/2022,11,223.2
7364,2,5904,27/01/2022,5,132
7365,2,5926,27/01/2022,3,103.2
7366,2,3813,27/01/2022,6,141.6
7367,2,4530,27/01/2022,1,127.2
7368,2,5962,28/01/2022,2,30.4
7369,2,155,28/01/2022,2,110.4
7370,2,5979,28/01/2022,14,401.6
7371,2,3334,28/01/2022,2,110.4
7372,2,2057,28/01/2022,2,44.8
7373,2,6006,28/01/2022,2,46.4
7374,2,6030,28/01/2022,2,31.2
7375,2,4791,28/01/2022,4,121.6
7376,2,449,28/01/2022,5,576.8
7377,2,2596,28/01/2022,6,200
7378,2,2568,28/01/2022,2,78.4
7379,2,1596,29/01/2022,4,108.8
7380,2,2763,29/01/2022,19,547.2
7381,2,6167,29/01/2022,15,378.4
7382,2,6181,29/01/2022,11,151.2
7383,2,5152,29/01/2022,3,149.6
7384,2,6249,29/01/2022,3,34.4
7385,2,1727,29/01/2022,11,146.4
7386,2,6260,29/01/2022,1,12
7387,2,907,29/01/2022,3,93.6
7388,2,1198,29/01/2022,3,51.2
7389,2,6314,29/01/2022,3,79.2
7390,2,6324,29/01/2022,1,55.2
7391,2,2856,29/01/2022,5,112.8
7392,2,1332,29/01/2022,14,320.8
7393,2,4033,29/01/2022,3,167.2
7394,2,756,29/01/2022,2,94.4
7395,2,3155,29/01/2022,1,8
7396,2,4592,29/01/2022,7,196
7397,2,6444,29/01/2022,1,20
7398,2,3781,30/01/2022,5,127.2
7399,2,1977,30/01/2022,10,286.4
7400,2,968,30/01/2022,3,98.4
7401,2,6503,30/01/2022,3,47.2
7402,2,3490,30/01/2022,3,76.8
7403,2,6542,30/01/2022,2,118.4
7404,2,170,30/01/2022,1,8
7405,2,2533,30/01/2022,6,168
7406,2,1520,30/01/2022,1,23.2
7407,2,1505,30/01/2022,10,272.8
7408,2,6621,30/01/2022,5,77.6
7409,2,969,30/01/2022,3,52.8
7410,2,6647,30/01/2022,3,83.2
7411,2,6664,30/01/2022,6,149.6
7412,2,6686,30/01/2022,5,87.2
7413,2,3301,30/01/2022,10,204.8
7414,2,2259,30/01/2022,9,200
7415,2,1277,30/01/2022,6,107.2
7416,2,5088,30/01/2022,10,660.8
7417,2,2041,30/01/2022,1,4
7418,2,4460,30/01/2022,2,254.4
7419,2,3109,31/01/2022,2,75.2
7420,2,6820,31/01/2022,13,462.4
7421,2,4169,31/01/2022,0,8
7422,2,2107,31/01/2022,2,32.8
7423,2,6848,31/01/2022,1,20
7424,2,4972,31/01/2022,3,79.2
7425,2,6561,31/01/2022,1,79.2
7426,2,3156,31/01/2022,2,62.4
7427,2,6881,31/01/2022,7,164
7428,2,3170,31/01/2022,3,60.8
7429,2,3494,31/01/2022,1,55.2
7430,2,5131,31/01/2022,1,23.2
7431,2,5272,31/01/2022,1,9.6
7432,2,4122,31/01/2022,7,207.2
7433,2,1435,31/01/2022,3,47.2
7434,2,3785,31/01/2022,1,63.2
7435,2,6962,31/01/2022,1,15.2
7436,2,4649,31/01/2022,6,171.2
7437,2,6996,31/01/2022,5,131.2
7438,2,3639,31/01/2022,1,52
7439,2,4031,01/02/2022,3,138.4
7440,2,3935,01/02/2022,3,82.4
7441,2,7021,01/02/2022,7,160.8
7442,2,7026,01/02/2022,5,164
7443,2,3098,01/02/2022,1,55.2
7444,2,2320,01/02/2022,2,19.2
7445,2,7060,01/02/2022,6,128
7446,2,3411,01/02/2022,4,70.4
7447,2,1834,01/02/2022,1,31.2
7448,2,4839,01/02/2022,1,31.2
7449,2,5507,01/02/2022,3,55.2
7450,2,1344,01/02/2022,5,216.8
7451,2,2209,01/02/2022,3,98.4
7452,2,906,01/02/2022,2,11.2
7453,2,1142,01/02/2022,7,189.6
7454,2,7214,01/02/2022,8,444
7455,2,7222,01/02/2022,6,521.6
7456,2,4027,01/02/2022,3,61.6
7457,2,7261,01/02/2022,4,233.6
7458,2,2764,02/02/2022,7,162.4
7459,2,1285,02/02/2022,6,104.8
7460,2,519,02/02/2022,14,1022.4
7461,2,14,02/02/2022,5,74.4
7462,2,2748,02/02/2022,1,23.2
7463,2,2696,02/02/2022,18,554.4
7464,2,7329,02/02/2022,9,384.8
7465,2,3858,02/02/2022,6,315.2
7466,2,7365,02/02/2022,3,45.6
7467,2,7385,02/02/2022,8,338.4
7468,2,2133,02/02/2022,2,35.2
7469,2,7397,02/02/2022,1,5.6
7470,2,7409,02/02/2022,2,30.4
7471,2,813,02/02/2022,5,100
7472,2,5302,02/02/2022,7,92
7473,2,3253,02/02/2022,4,83.2
7474,2,450,02/02/2022,0,0
7475,2,5023,02/02/2022,7,110.4
7476,2,35,02/02/2022,6,205.6
7477,2,7516,03/02/2022,5,139.2
7478,2,1589,03/02/2022,1,47.2
7479,2,7539,03/02/2022,5,133.6
7480,2,1155,03/02/2022,11,448.8
7481,2,3162,03/02/2022,11,339.2
7482,2,368,03/02/2022,6,197.6
7483,2,4435,03/02/2022,1,4
7484,2,7627,03/02/2022,3,45.6
7485,2,2432,03/02/2022,5,104
7486,2,1935,03/02/2022,7,413.6
7487,2,7666,03/02/2022,5,84
7488,2,3925,03/02/2022,2,51.2
7489,2,1621,03/02/2022,7,142.4
7490,2,4476,03/02/2022,2,62.4
7491,2,7560,04/02/2022,0,0
7492,2,7791,04/02/2022,2,30.4
7493,2,7799,04/02/2022,4,60.8
7494,2,7831,04/02/2022,5,56
7495,2,5533,04/02/2022,2,470.4
7496,2,16,04/02/2022,0,8
7497,2,7855,04/02/2022,2,30.4
7498,2,2925,04/02/2022,5,128.8
7499,2,5262,25/01/2022,1,15.2
7500,2,4608,25/01/2022,18,597.6
7501,2,4533,25/01/2022,6,292.8
7502,2,1818,25/01/2022,1,135.2
7503,2,1059,25/01/2022,5,374.4
7504,2,1833,25/01/2022,2,46.4
7505,2,5620,25/01/2022,27,825.6
7506,2,5446,25/01/2022,2,70.4
7507,2,5632,25/01/2022,1,15.2
7508,2,4251,25/01/2022,14,228
7509,2,945,25/01/2022,0,0
7510,2,5507,25/01/2022,10,188.8
7511,2,777,25/01/2022,13,375.2
7512,2,5537,25/01/2022,2,51.2
7513,2,3449,25/01/2022,14,313.6
7514,2,2990,25/01/2022,1,15.2
7515,2,2874,25/01/2022,10,146.4
7516,2,2264,25/01/2022,1,63.2
7517,2,1150,26/01/2022,2,47.2
7518,2,5699,26/01/2022,5,136.8
7519,2,5704,26/01/2022,1,31.2
7520,2,5706,26/01/2022,4,121.6
7521,2,306,26/01/2022,2,131.2
7522,2,5750,26/01/2022,4,68.8
7523,2,4264,26/01/2022,2,126.4
7524,2,5766,26/01/2022,1,31.2
7525,2,3276,26/01/2022,9,112.8
7526,2,4216,27/01/2022,4,101.6
7527,2,5812,27/01/2022,7,180
7528,2,1983,27/01/2022,23,354.4
7529,2,5901,27/01/2022,4,145.6
7530,2,3585,27/01/2022,8,174.4
7531,2,5947,27/01/2022,1,31.2
7532,2,5975,28/01/2022,6,120.8
7533,2,662,28/01/2022,1,12
7534,2,4967,28/01/2022,1,12
7535,2,2684,28/01/2022,2,40
7536,2,6018,28/01/2022,4,191.2
7537,2,494,28/01/2022,7,91.2
7538,2,6075,28/01/2022,11,279.2
7539,2,417,28/01/2022,1,263.2
7540,2,4651,28/01/2022,4,40.8
7541,2,5003,29/01/2022,4,233.6
7542,2,2433,29/01/2022,4,69.6
7543,2,1621,29/01/2022,3,50.4
7544,2,4671,29/01/2022,4,223.2
7545,2,1916,29/01/2022,12,300.8
7546,2,6279,29/01/2022,2,15.2
7547,2,5105,29/01/2022,12,288
7548,2,3631,29/01/2022,1,12
7549,2,5244,29/01/2022,10,340
7550,2,4848,29/01/2022,2,238.4
7551,2,6397,29/01/2022,6,94.4
7552,2,1674,29/01/2022,4,100.8
7553,2,700,29/01/2022,11,255.2
7554,2,6455,30/01/2022,6,84.8
7555,2,2720,30/01/2022,1,12
7556,2,6474,30/01/2022,11,317.6
7557,2,6475,30/01/2022,3,24
7558,2,3193,30/01/2022,6,540.8
7559,2,1562,30/01/2022,9,177.6
7560,2,1723,30/01/2022,6,122.4
7561,2,5393,30/01/2022,2,29.6
7562,2,462,30/01/2022,11,212
7563,2,6470,30/01/2022,0,0
7564,2,1498,30/01/2022,8,230.4
7565,2,6618,30/01/2022,3,106.4
7566,2,6658,30/01/2022,3,61.6
7567,2,6678,30/01/2022,1,47.2
7568,2,1621,30/01/2022,22,1726.4
7569,2,3966,30/01/2022,-1,-31.2
7570,2,2900,30/01/2022,0,0
7571,2,3817,30/01/2022,1,31.2
7572,2,6759,30/01/2022,9,226.4
7573,2,1323,31/01/2022,1,31.2
7574,2,3452,31/01/2022,2,54.4
7575,2,1215,31/01/2022,8,480.8
7576,2,852,31/01/2022,7,173.6
7577,2,6821,31/01/2022,1,23.2
7578,2,6833,31/01/2022,2,102.4
7579,2,6834,31/01/2022,2,55.2
7580,2,80,31/01/2022,3,29.6
7581,2,4124,31/01/2022,34,2566.4
7582,2,6885,31/01/2022,1,52
7583,2,6894,31/01/2022,2,30.4
7584,2,6040,31/01/2022,8,195.2
7585,2,3567,31/01/2022,3,229.6
7586,2,5406,31/01/2022,2,35.2
7587,2,2202,31/01/2022,1,39.2
7588,2,3202,31/01/2022,5,122.4
7589,2,166,31/01/2022,13,371.2
7590,2,5557,31/01/2022,2,54.4
7591,2,1707,31/01/2022,13,205.6
7592,2,7001,31/01/2022,1,31.2
7593,2,7002,31/01/2022,1,15.2
7594,2,1123,01/02/2022,7,184.8
7595,2,4291,01/02/2022,3,133.6
7596,2,7044,01/02/2022,4,173.6
7597,2,2712,01/02/2022,1,71.2
7598,2,7082,01/02/2022,2,38.4
7599,2,3548,01/02/2022,2,174.4
7600,2,1165,01/02/2022,6,175.2
7601,2,121,01/02/2022,4,66.4
7602,2,3360,01/02/2022,7,158.4
7603,2,1698,01/02/2022,3,45.6
7604,2,7167,01/02/2022,6,84
7605,2,7199,01/02/2022,7,100
7606,2,2927,01/02/2022,3,101.6
7607,2,3318,01/02/2022,1,28
7608,2,7259,01/02/2022,7,142.4
7609,2,3053,01/02/2022,2,43.2
7610,2,2828,02/02/2022,2,38.4
7611,2,5507,02/02/2022,-3,-146.4
7612,2,1633,02/02/2022,3,61.6
7613,2,684,02/02/2022,15,437.6
7614,2,2480,02/02/2022,1,31.2
7615,2,3907,02/02/2022,1,31.2
7616,2,7346,02/02/2022,3,130.4
7617,2,5207,02/02/2022,4,116
7618,2,7414,02/02/2022,1,20
7619,2,770,02/02/2022,1,9.6
7620,2,4316,02/02/2022,4,72.8
7621,2,7441,02/02/2022,50,2896.8
7622,2,3096,02/02/2022,2,862.4
7623,2,5327,02/02/2022,6,164.8
7624,2,7479,02/02/2022,7,101.6
7625,2,7119,03/02/2022,2,38.4
7626,2,2011,03/02/2022,3,42.4
7627,2,5451,03/02/2022,4,97.6
7628,2,264,03/02/2022,11,135.2
7629,2,5089,03/02/2022,1,28
7630,2,3415,03/02/2022,3,60
7631,2,5398,03/02/2022,3,81.6
7632,2,4521,03/02/2022,5,68
7633,2,2579,03/02/2022,3,389.6
7634,2,2814,04/02/2022,4,127.2
7635,2,1099,04/02/2022,7,166.4
7636,2,3739,04/02/2022,2,30.4
7637,2,4498,04/02/2022,1,6.4
7638,2,5482,04/02/2022,1,8
7639,2,1124,04/02/2022,1,31.2
7640,2,1174,04/02/2022,2,22.4
7641,2,2984,04/02/2022,3,118.4
7642,2,326,04/02/2022,1,12
7643,2,1448,04/02/2022,5,180
7644,2,7862,04/02/2022,3,105.6
7645,2,916,04/02/2022,10,384
7646,2,1545,04/02/2022,5,200.8
7647,2,5450,25/01/2022,3,77.6
7648,2,5573,25/01/2022,4,137.6
7649,2,5613,25/01/2022,6,112
7650,2,5615,25/01/2022,6,140.8
7651,2,5473,25/01/2022,1,52
7652,2,3887,25/01/2022,11,272.8
7653,2,5209,25/01/2022,1,31.2
7654,2,952,26/01/2022,0,0
7655,2,3973,26/01/2022,3,50.4
7656,2,5719,26/01/2022,1,63.2
7657,2,2474,26/01/2022,2,78.4
7658,2,5738,26/01/2022,3,210.4
7659,2,5739,26/01/2022,1,159.2
7660,2,5747,26/01/2022,2,88
7661,2,5783,26/01/2022,2,46.4
7662,2,4431,26/01/2022,1,9.6
7663,2,3350,26/01/2022,4,64.8
7664,2,5507,27/01/2022,1,52
7665,2,3157,27/01/2022,3,80
7666,2,5824,27/01/2022,1,2.4
7667,2,5828,27/01/2022,4,70.4
7668,2,5864,27/01/2022,5,50.4
7669,2,5507,27/01/2022,1,44
7670,2,5879,27/01/2022,1,23.2
7671,2,5892,27/01/2022,3,34.4
7672,2,5010,27/01/2022,2,102.4
7673,2,5915,27/01/2022,4,68.8
7674,2,1378,27/01/2022,1,15.2
7675,2,2301,27/01/2022,6,760
7676,2,4138,27/01/2022,3,36
7677,2,5955,27/01/2022,2,16
7678,2,5960,28/01/2022,1,23.2
7679,2,5984,28/01/2022,6,94.4
7680,2,5971,28/01/2022,6,110.4
7681,2,6007,28/01/2022,5,308
7682,2,5364,28/01/2022,7,87.2
7683,2,1322,28/01/2022,1,47.2
7684,2,1397,28/01/2022,4,121.6
7685,2,3095,28/01/2022,5,80.8
7686,2,327,28/01/2022,2,46.4
7687,2,3981,28/01/2022,3,108.8
7688,2,2142,28/01/2022,1,239.2
7689,2,2565,28/01/2022,6,98.4
7690,2,5147,28/01/2022,3,287.2
7691,2,6111,28/01/2022,5,300
7692,2,5077,29/01/2022,3,45.6
7693,2,2703,29/01/2022,2,91.2
7694,2,3929,29/01/2022,5,84
7695,2,5191,29/01/2022,20,541.6
7696,2,6187,29/01/2022,1,23.2
7697,2,6222,29/01/2022,3,93.6
7698,2,6233,29/01/2022,2,32.8
7699,2,6300,29/01/2022,4,67.2
7700,2,2062,29/01/2022,9,281.6
7701,2,6356,29/01/2022,5,168.8
7702,2,3631,29/01/2022,1,12
7703,2,987,29/01/2022,2,110.4
7704,2,6404,30/01/2022,3,77.6
7705,2,799,30/01/2022,2,1190.4
7706,2,6467,30/01/2022,5,320.8
7707,2,5164,30/01/2022,5,87.2
7708,2,1621,30/01/2022,1,4
7709,2,6492,30/01/2022,5,80.8
7710,2,1621,30/01/2022,1,4
7711,2,3696,30/01/2022,3,58.4
7712,2,1035,30/01/2022,4,115.2
7713,2,5217,30/01/2022,6,97.6
7714,2,2070,30/01/2022,9,252
7715,2,4822,30/01/2022,1,63.2
7716,2,2311,30/01/2022,2,51.2
7717,2,143,30/01/2022,3,66.4
7718,2,2119,30/01/2022,5,108
7719,2,2093,30/01/2022,1,15.2
7720,2,6597,30/01/2022,16,406.4
7721,2,118,30/01/2022,2,40
7722,2,6655,30/01/2022,2,43.2
7723,2,1621,30/01/2022,1,9.6
7724,2,1649,30/01/2022,13,201.6
7725,2,5267,31/01/2022,2,86.4
7726,2,2864,31/01/2022,1,9.6
7727,2,6797,31/01/2022,9,237.6
7728,2,5507,31/01/2022,2,35.2
7729,2,6304,31/01/2022,11,518.4
7730,2,2108,31/01/2022,0,0
7731,2,1904,31/01/2022,10,216.8
7732,2,6840,31/01/2022,1,20
7733,2,6269,31/01/2022,0,0
7734,2,1621,31/01/2022,1,63.2
7735,2,6889,31/01/2022,2,35.2
7736,2,218,31/01/2022,2,59.2
7737,2,5507,31/01/2022,1,55.2
7738,2,5416,31/01/2022,1,15.2
7739,2,1404,31/01/2022,5,170.4
7740,2,6941,31/01/2022,16,472
7741,2,1621,31/01/2022,3,82.4
7742,2,3719,31/01/2022,2,78.4
7743,2,6963,31/01/2022,8,172
7744,2,5912,31/01/2022,1,111.2
7745,2,1181,31/01/2022,11,287.2
7746,2,3064,31/01/2022,6,121.6
7747,2,6452,31/01/2022,2,150.4
7748,2,1549,31/01/2022,7,175.2
7749,2,1070,01/02/2022,7,182.4
7750,2,6610,01/02/2022,9,480
7751,2,7066,01/02/2022,3,101.6
7752,2,4182,01/02/2022,21,676
7753,2,7005,01/02/2022,2,21.6
7754,2,7120,01/02/2022,4,97.6
7755,2,7130,01/02/2022,11,269.6
7756,2,4801,01/02/2022,1,47.2
7757,2,3954,01/02/2022,2,30.4
7758,2,7157,01/02/2022,4,95.2
7759,2,2103,01/02/2022,4,81.6
7760,2,7182,01/02/2022,3,32.8
7761,2,7196,01/02/2022,7,184.8
7762,2,7201,01/02/2022,7,199.2
7763,2,683,01/02/2022,6,201.6
7764,2,148,01/02/2022,6,192
7765,2,7232,01/02/2022,2,38.4
7766,2,7264,01/02/2022,2,67.2
7767,2,7276,02/02/2022,2,46.4
7768,2,2899,02/02/2022,2,150.4
7769,2,4148,02/02/2022,2,43.2
7770,2,2015,02/02/2022,10,512
7771,2,77,02/02/2022,27,866.4
7772,2,4901,02/02/2022,5,98.4
7773,2,2654,02/02/2022,2,75.2
7774,2,2982,02/02/2022,1,199.2
7775,2,7440,02/02/2022,3,42.4
7776,2,4863,02/02/2022,15,326.4
7777,2,5335,02/02/2022,2,75.2
7778,2,5507,02/02/2022,1,7.2
7779,2,7527,03/02/2022,2,32.8
7780,2,2467,03/02/2022,5,396
7781,2,7536,03/02/2022,5,92.8
7782,2,578,03/02/2022,7,81.6
7783,2,7589,03/02/2022,5,180
7784,2,2277,03/02/2022,9,233.6
7785,2,1669,03/02/2022,4,38.4
7786,2,2710,03/02/2022,6,67.2
7787,2,5448,04/02/2022,1,4
7788,2,2753,04/02/2022,2,78.4
7789,2,7823,04/02/2022,9,145.6
7790,2,7843,04/02/2022,5,76
7791,2,3289,04/02/2022,2,43.2
7792,2,1162,04/02/2022,2,24
7793,2,4407,25/01/2022,1,15.2
7794,2,5554,25/01/2022,11,381.6
7795,2,5598,25/01/2022,4,100.8
7796,2,4757,25/01/2022,1,39.2
7797,2,1621,25/01/2022,1,6.4
7798,2,1013,25/01/2022,2,19.2
7799,2,5285,25/01/2022,5,168.8
7800,2,4657,25/01/2022,5,113.6
7801,2,4097,25/01/2022,1,31.2
7802,2,203,25/01/2022,3,117.6
7803,2,4325,25/01/2022,2,56
7804,2,1373,25/01/2022,7,157.6
7805,2,4733,26/01/2022,2,115.2
7806,2,797,26/01/2022,2,32
7807,2,5487,26/01/2022,2,51.2
7808,2,5725,26/01/2022,1,52
7809,2,679,26/01/2022,2,64.8
7810,2,4907,26/01/2022,16,398.4
7811,2,5797,26/01/2022,2,43.2
7812,2,2172,26/01/2022,3,74.4
7813,2,5768,26/01/2022,2,38.4
7814,2,5816,27/01/2022,9,239.2
7815,2,5823,27/01/2022,1,23.2
7816,2,5852,27/01/2022,2,46.4
7817,2,1163,27/01/2022,11,378.4
7818,2,1229,27/01/2022,18,487.2
7819,2,5890,27/01/2022,2,27.2
7820,2,4367,27/01/2022,7,331.2
7821,2,5895,27/01/2022,7,170.4
7822,2,2519,27/01/2022,3,117.6
7823,2,5908,27/01/2022,3,20.8
7824,2,2929,27/01/2022,5,73.6
7825,2,3922,27/01/2022,6,237.6
7826,2,1621,27/01/2022,1,31.2
7827,2,1993,27/01/2022,10,189.6
7828,2,1848,27/01/2022,1,367.2
7829,2,3004,27/01/2022,2,83.2
7830,2,3793,27/01/2022,4,137.6
7831,2,4938,28/01/2022,2,27.2
7832,2,3262,28/01/2022,4,220.8
7833,2,1561,28/01/2022,0,-8
7834,2,5986,28/01/2022,6,203.2
7835,2,2496,28/01/2022,2,43.2
7836,2,6022,28/01/2022,5,78.4
7837,2,4366,28/01/2022,10,265.6
7838,2,498,28/01/2022,2,43.2
7839,2,2103,28/01/2022,3,28
7840,2,1642,28/01/2022,2,27.2
7841,2,6119,29/01/2022,9,294.4
7842,2,1697,29/01/2022,1,9.6
7843,2,1991,29/01/2022,4,164.8
7844,2,845,29/01/2022,3,50.4
7845,2,937,29/01/2022,9,82.4
7846,2,2888,29/01/2022,2,83.2
7847,2,4239,29/01/2022,15,535.2
7848,2,4069,29/01/2022,1,43.2
7849,2,5060,29/01/2022,9,484.8
7850,2,25,29/01/2022,1,31.2
7851,2,6298,29/01/2022,15,462.4
7852,2,1852,29/01/2022,9,272.8
7853,2,3516,29/01/2022,8,78.4
7854,2,3757,29/01/2022,6,52
7855,2,1009,29/01/2022,7,196.8
7856,2,1325,29/01/2022,1,95.2
7857,2,4873,29/01/2022,16,1234.4
7858,2,6381,29/01/2022,6,235.2
7859,2,1426,29/01/2022,1,15.2
7860,2,1558,29/01/2022,2,40
7861,2,4077,29/01/2022,2,64
7862,2,5368,30/01/2022,4,204.8
7863,2,1668,30/01/2022,3,80
7864,2,821,30/01/2022,4,92
7865,2,1553,30/01/2022,9,226.4
7866,2,1961,30/01/2022,1,4
7867,2,4151,30/01/2022,7,133.6
7868,2,6556,30/01/2022,3,39.2
7869,2,1491,30/01/2022,3,186.4
7870,2,6563,30/01/2022,2,166.4
7871,2,6574,30/01/2022,5,252
7872,2,6280,30/01/2022,1,0.8
7873,2,313,30/01/2022,9,260
7874,2,1251,30/01/2022,3,205.6
7875,2,6635,30/01/2022,3,69.6
7876,2,6643,30/01/2022,4,73.6
7877,2,5507,30/01/2022,1,103.2
